#       Timestep            Time        CPU_Time               1               0         143.167
               2               0         146.997
               3               0         150.802
               4               0         154.575
               5               0          158.36
               6               0         162.136
               7               0         165.929
               8               0         169.723
               9               0         173.502
              10               0         177.287
