#       Timestep            Time        CPU_Time               1               0         183.814
               2               0          206.56
               3               0         229.492
               4               0         252.261
               5               0         274.831
               6               0         297.409
               7               0         319.879
               8               0         342.574
               9               0         365.066
              10               0         387.538
