#       Timestep            Time        CPU_Time               1               0         308.583
               2               0         322.158
               3               0         335.686
               4               0         349.162
               5               0         362.672
               6               0         376.208
               7               0         389.837
               8               0         403.345
               9               0         416.847
              10               0         430.602
